"AssessmentName","DisplayName","Severity","Status","StatusCause","StatusDescription","SecurityIssue","SecurityCategories","RecommendationCategory","Description","Remediation","ResourceId","ResourceName","ResourceType","ResourceGroupName","AssessmentId"
"bf7055db-4661-464b-e2bd-e31ed61a7dc6","Update tar","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001","vm-amig-ubu-001","microsoft.compute/virtualmachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/bf7055db-4661-464b-e2bd-e31ed61a7dc6"
"f28169d4-91b8-f937-2230-9e5d4504900e","Update ntfs-3g","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001","vm-amig-ubu-001","microsoft.compute/virtualmachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/f28169d4-91b8-f937-2230-9e5d4504900e"
"ce26a5b0-5f60-f8dd-41f7-1557174096cd","Update linux-tools-common","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001","vm-amig-ubu-001","microsoft.compute/virtualmachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/ce26a5b0-5f60-f8dd-41f7-1557174096cd"
"861f54da-31ef-fcb2-2637-658a4edbf4f9","Update edge_chromium-based","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-win-001","vm-amig-win-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-win-001/providers/Microsoft.Security/assessments/861f54da-31ef-fcb2-2637-658a4edbf4f9"
"e0726efe-3996-0eba-0770-aca6a81d0050","Update libnss3","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","rg-pw-ops-dev-jpe-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/e0726efe-3996-0eba-0770-aca6a81d0050"
"dc16ab7f-9910-cb1a-6f06-683834afddca","Update libsqlite3-0","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","rg-pw-ops-dev-jpe-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/dc16ab7f-9910-cb1a-6f06-683834afddca"
"20378074-1f1e-afe8-38d2-e5566490bc42","Update libxml2","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","rg-pw-ops-dev-jpe-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/20378074-1f1e-afe8-38d2-e5566490bc42"
"bf7055db-4661-464b-e2bd-e31ed61a7dc6","Update tar","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","rg-pw-ops-dev-jpe-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/bf7055db-4661-464b-e2bd-e31ed61a7dc6"
"861998f8-bb29-6f68-1dfc-3d1ac8b13506","Update vim","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","rg-pw-ops-dev-jpe-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/861998f8-bb29-6f68-1dfc-3d1ac8b13506"
"a99cb3a5-b419-4b4c-20de-11533d426fd3","Update vim-common","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","rg-pw-ops-dev-jpe-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/a99cb3a5-b419-4b4c-20de-11533d426fd3"
"5c96c924-e665-d622-32c1-3474bfa338f9","Update vim-runtime","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","rg-pw-ops-dev-jpe-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/5c96c924-e665-d622-32c1-3474bfa338f9"
"e29d370b-6387-5cd8-97a3-71e2626930e0","Update vim-tiny","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","rg-pw-ops-dev-jpe-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/e29d370b-6387-5cd8-97a3-71e2626930e0"
"9b4bc025-2778-c089-92a3-8c06cc87632a","Update xxd","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","rg-pw-ops-dev-jpe-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-pw-ops-dev-jpe-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/9b4bc025-2778-c089-92a3-8c06cc87632a"
"2138c8d4-da80-f0da-8349-6b76bf9a5bff","Update xxd_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","RG-PW-OPS-DEV-JPE-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/2138c8d4-da80-f0da-8349-6b76bf9a5bff"
"ec3f812f-3b49-eb8f-3144-a6d80a6eaa1c","Update vim_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","RG-PW-OPS-DEV-JPE-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/ec3f812f-3b49-eb8f-3144-a6d80a6eaa1c"
"150c470e-8ffb-23c2-b798-1a50763b2a44","Update cifs-utils_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","RG-PW-OPS-DEV-JPE-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/150c470e-8ffb-23c2-b798-1a50763b2a44"
"dfe6c0bc-8ac0-a5a9-544f-b0ceebb1aedc","Update vim-runtime_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","RG-PW-OPS-DEV-JPE-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/dfe6c0bc-8ac0-a5a9-544f-b0ceebb1aedc"
"46f041d3-d4a3-58a3-2a40-bf486365f1e1","Update libnghttp2-14_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","RG-PW-OPS-DEV-JPE-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/46f041d3-d4a3-58a3-2a40-bf486365f1e1"
"502d04f7-af1d-8294-4576-cb662a7c8343","Update vim-common_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","RG-PW-OPS-DEV-JPE-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/502d04f7-af1d-8294-4576-cb662a7c8343"
"cc236e65-c4b8-4e4a-a284-2d1965badacf","Update vim-tiny_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","RG-PW-OPS-DEV-JPE-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/cc236e65-c4b8-4e4a-a284-2d1965badacf"
"ae319ed0-d1f3-b83a-0166-915bd54cce8e","Update libpython3.10-stdlib_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/ae319ed0-d1f3-b83a-0166-915bd54cce8e"
"bdd41bf4-7a0b-84e8-a312-b81802cab75d","Update libpython3.10-minimal_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/bdd41bf4-7a0b-84e8-a312-b81802cab75d"
"dfe6c0bc-8ac0-a5a9-544f-b0ceebb1aedc","Update vim-runtime_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/dfe6c0bc-8ac0-a5a9-544f-b0ceebb1aedc"
"f441c515-342c-8c7a-3d14-77fedfb8df60","Update tar_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/f441c515-342c-8c7a-3d14-77fedfb8df60"
"666d6810-b6b9-88cd-7c10-d294a39c9928","Update libxml2_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/666d6810-b6b9-88cd-7c10-d294a39c9928"
"c9c6686b-531d-c006-7dce-d20e28b553e5","Update libnss3_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/c9c6686b-531d-c006-7dce-d20e28b553e5"
"6e47b382-17c3-55be-2d0e-a43708342092","Update python3.10_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/6e47b382-17c3-55be-2d0e-a43708342092"
"af173089-8961-467f-5e21-9ca1b9a0a796","Update libsqlite3-0_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/af173089-8961-467f-5e21-9ca1b9a0a796"
"79c83b76-d552-f0fe-88cd-5ee16d74c31d","Update curl_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/79c83b76-d552-f0fe-88cd-5ee16d74c31d"
"ec3f812f-3b49-eb8f-3144-a6d80a6eaa1c","Update vim_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/ec3f812f-3b49-eb8f-3144-a6d80a6eaa1c"
"2138c8d4-da80-f0da-8349-6b76bf9a5bff","Update xxd_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/2138c8d4-da80-f0da-8349-6b76bf9a5bff"
"150c470e-8ffb-23c2-b798-1a50763b2a44","Update cifs-utils_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/150c470e-8ffb-23c2-b798-1a50763b2a44"
"502d04f7-af1d-8294-4576-cb662a7c8343","Update vim-common_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/502d04f7-af1d-8294-4576-cb662a7c8343"
"0e0d5419-f22e-23a4-9504-e44e2c412d19","Update gzip_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/0e0d5419-f22e-23a4-9504-e44e2c412d19"
"7a3ae025-6271-dc54-eef7-4f17ba5fe3a6","Update libcurl4_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/7a3ae025-6271-dc54-eef7-4f17ba5fe3a6"
"46f041d3-d4a3-58a3-2a40-bf486365f1e1","Update libnghttp2-14_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/46f041d3-d4a3-58a3-2a40-bf486365f1e1"
"02b8ddd4-e2e8-c633-1103-1a0b588574ed","Update python3.10-minimal_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/02b8ddd4-e2e8-c633-1103-1a0b588574ed"
"6bd0dfe8-15a5-ecea-5c64-d6578169f7db","Update libpython3.10_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/6bd0dfe8-15a5-ecea-5c64-d6578169f7db"
